user_id;items;item_id
u9221;sausage;1
u9221;other vegetables;22
u9221;butter;25
u9221;whipped/sour cream;30
u9221;cream;34
u9221;roll products ;59
u9221;oil;68
u9221;white wine;115
u9221;flower (seeds);166
u9222;rolls/buns;55
u9222;newspapers;162
u9223;whole milk;24
u9223;soda;103
u9224;sausage;1
u9224;meat;4
u9224;rolls/buns;55
u9224;soda;103
u9224;fruit/vegetable juice;105
u9224;male cosmetics;144
u9224;shopping bags;167
u9225;ice cream;51
u9225;bottled water;102
u9225;soda;103
u9226;chicken;7
u9226;other vegetables;22
u9226;rolls/buns;55
u9226;margarine;69
u9226;soda;103
u9226;misc. beverages;104
u9226;candy;132
u9227;shopping bags;167
u9228;bottled water;102
u9228;bottled beer;107
u9229;root vegetables;19
u9229;sparkling wine;118
u9230;sausage;1
u9230;meat;4
u9230;chicken;7
u9230;pork;9
u9230;other vegetables;22
u9230;sliced cheese;36
u9230;brown bread;57
u9230;newspapers;162
u9230;shopping bags;167
u9231;chicken;7
u9231;newspapers;162
u9232;ham;3
u9232;pork;9
u9232;citrus fruit;13
u9232;tropical fruit;14
u9232;root vegetables;19
u9232;other vegetables;22
u9232;yogurt;29
u9232;frozen fish;49
u9232;fruit/vegetable juice;105
u9232;long life bakery product;123
u9232;female sanitary products;147
u9233;tropical fruit;14
u9233;butter milk;28
u9233;UHT-milk;32
u9233;condensed milk;33
u9233;brown bread;57
u9233;sugar;71
u9233;coffee;98
u9233;bottled water;102
u9233;soda;103
u9233;fruit/vegetable juice;105
u9233;syrup;106
u9233;bottled beer;107
u9233;house keeping products;158
u9233;shopping bags;167
u9234;rolls/buns;55
u9235;other vegetables;22
u9236;sausage;1
u9236;ham;3
u9236;pork;9
u9236;beef;10
u9236;hamburger meat;11
u9236;tropical fruit;14
u9236;pip fruit;15
u9236;berries;17
u9236;other vegetables;22
u9236;curd;26
u9236;dessert;27
u9236;yogurt;29
u9236;sliced cheese;36
u9236;spread cheese;40
u9236;semi-finished bread;60
u9236;canned vegetables;86
u9236;bottled water;102
u9236;misc. beverages;104
u9236;syrup;106
u9236;waffles;124
u9236;chocolate;127
u9236;seasonal products;133
u9237;berries;17
u9237;waffles;124
u9237;specialty chocolate;129
u9238;frankfurter;0
u9238;rolls/buns;55
u9238;canned beer;108
u9239;yogurt;29
u9239;whipped/sour cream;30
u9240;bottled water;102
u9240;soda;103
u9240;bottled beer;107
u9240;waffles;124
u9240;chocolate;127
u9240;dishes;153
u9241;bottled water;102
u9242;berries;17
u9243;pastry;58
u9243;chocolate;127
u9243;specialty bar;130
u9243;candy;132
u9243;seasonal products;133
u9244;citrus fruit;13
u9244;tropical fruit;14
u9244;pip fruit;15
u9244;root vegetables;19
u9244;rolls/buns;55
u9245;chicken;7
u9245;root vegetables;19
u9245;other vegetables;22
u9245;whole milk;24
u9245;butter;25
u9245;yogurt;29
u9245;specialty cheese;42
u9245;domestic eggs;54
u9245;pastry;58
u9245;rice;65
u9245;canned fish;93
u9245;misc. beverages;104
u9245;detergent;134
u9245;house keeping products;158
u9246;sausage;1
u9246;chicken;7
u9246;other vegetables;22
u9246;whole milk;24
u9246;yogurt;29
u9246;rolls/buns;55
u9246;soda;103
u9246;hygiene articles;151
u9246;napkins;152
u9246;shopping bags;167
u9247;fruit/vegetable juice;105
u9248;beverages;31
u9249;UHT-milk;32
u9249;pastry;58
u9249;margarine;69
u9250;turkey;8
u9250;tropical fruit;14
u9250;grapes;16
u9250;other vegetables;22
u9250;whole milk;24
u9250;curd;26
u9250;yogurt;29
u9250;processed cheese;39
u9250;dog food;94
u9250;pot plants;164
u9251;white wine;115
u9251;red/blush wine;116
u9251;napkins;152
u9252;other vegetables;22
u9252;whole milk;24
u9252;cream cheese ;38
u9252;frozen meals;48
u9252;rolls/buns;55
u9252;brown bread;57
u9252;bottled water;102
u9252;newspapers;162
u9253;other vegetables;22
u9253;yogurt;29
u9254;sausage;1
u9254;organic products;82
u9254;specialty chocolate;129
u9255;liver loaf;2
u9255;rolls/buns;55
u9256;butter milk;28
u9256;hard cheese;37
u9256;instant coffee;99
u9257;pip fruit;15
u9258;rolls/buns;55
u9258;pickled vegetables;88
u9258;specialty bar;130
u9258;dental care;143
u9259;frankfurter;0
u9259;whole milk;24
u9259;pastry;58
u9259;potato products;62
u9260;frankfurter;0
u9260;root vegetables;19
u9260;other vegetables;22
u9260;hard cheese;37
u9261;whole milk;24
u9261;zwieback;61
u9261;soda;103
u9262;frankfurter;0
u9262;whole milk;24
u9263;dessert;27
u9263;rolls/buns;55
u9263;soda;103
u9264;other vegetables;22
u9264;whole milk;24
u9265;oil;68
u9265;hygiene articles;151
u9266;red/blush wine;116
u9267;rolls/buns;55
u9268;tropical fruit;14
u9268;curd;26
u9269;root vegetables;19
u9270;yogurt;29
u9271;sausage;1
u9271;rolls/buns;55
u9272;whole milk;24
u9272;curd;26
u9272;cream cheese ;38
u9272;cereals;81
u9272;cat food;95
u9272;coffee;98
u9272;waffles;124
u9273;ham;3
u9273;pip fruit;15
u9273;root vegetables;19
u9273;other vegetables;22
u9273;yogurt;29
u9273;rolls/buns;55
u9273;baking powder;83
u9274;domestic eggs;54
u9274;rolls/buns;55
u9274;margarine;69
u9275;tropical fruit;14
u9275;other vegetables;22
u9275;soda;103
u9276;root vegetables;19
u9276;butter milk;28
u9276;cream cheese ;38
u9276;spread cheese;40
u9277;chicken;7
u9277;tropical fruit;14
u9277;pip fruit;15
u9277;other vegetables;22
u9277;packaged fruit/vegetables;23
u9277;domestic eggs;54
u9277;rolls/buns;55
u9277;flour;63
u9277;pasta;66
u9277;dog food;94
u9277;bottled water;102
u9277;newspapers;162
u9278;pork;9
u9278;beef;10
u9278;other vegetables;22
u9278;whole milk;24
u9278;pickled vegetables;88
u9278;long life bakery product;123
u9278;specialty chocolate;129
u9279;coffee;98
u9279;soda;103
u9279;fruit/vegetable juice;105
u9279;waffles;124
u9279;seasonal products;133
u9280;waffles;124
u9281;butter;25
u9282;sausage;1
u9282;coffee;98
u9282;shopping bags;167
u9283;other vegetables;22
u9283;dessert;27
u9283;sugar;71
u9284;house keeping products;158
u9285;liver loaf;2
u9285;root vegetables;19
u9285;salty snack;119
u9285;cake bar;125
u9285;specialty chocolate;129
u9286;citrus fruit;13
u9286;root vegetables;19
u9286;whole milk;24
u9286;butter milk;28
u9286;processed cheese;39
u9286;frozen vegetables;46
u9286;mustard;74
u9286;fruit/vegetable juice;105
u9286;napkins;152
u9287;hamburger meat;11
u9287;root vegetables;19
u9287;whole milk;24
u9287;pastry;58
u9287;sweet spreads;91
u9288;sausage;1
u9289;other vegetables;22
u9289;rolls/buns;55
u9289;fruit/vegetable juice;105
u9289;cooking chocolate;128
u9290;citrus fruit;13
u9290;pip fruit;15
u9290;ice cream;51
u9290;bottled water;102
u9291;sausage;1
u9291;brown bread;57
u9291;salty snack;119
u9291;chocolate;127
u9292;other vegetables;22
u9292;rolls/buns;55
u9292;sauces;80
u9292;soda;103
u9292;white wine;115
u9292;newspapers;162
u9293;ham;3
u9293;butter;25
u9293;condensed milk;33
u9294;tropical fruit;14
u9294;rolls/buns;55
u9294;bottled water;102
u9295;napkins;152
u9295;candles;159
u9296;whole milk;24
u9296;yogurt;29
u9296;chocolate;127
u9297;brown bread;57
u9298;sausage;1
u9298;domestic eggs;54
u9298;zwieback;61
u9298;fruit/vegetable juice;105
u9298;newspapers;162
u9299;hamburger meat;11
u9299;pastry;58
u9300;citrus fruit;13
u9300;whole milk;24
u9300;flour;63
u9301;beverages;31
u9302;frozen meals;48
u9303;beef;10
u9303;other vegetables;22
u9303;pastry;58
u9304;sausage;1
u9304;fruit/vegetable juice;105
u9305;sausage;1
u9305;chicken;7
u9305;citrus fruit;13
u9305;pip fruit;15
u9305;yogurt;29
u9305;condensed milk;33
u9305;frozen vegetables;46
u9305;domestic eggs;54
u9305;rolls/buns;55
u9305;pastry;58
u9305;long life bakery product;123
u9305;waffles;124
u9305;newspapers;162
u9306;hamburger meat;11
u9306;pip fruit;15
u9306;root vegetables;19
u9306;other vegetables;22
u9307;grapes;16
u9308;meat;4
u9308;soda;103
u9309;other vegetables;22
u9309;whole milk;24
u9309;white bread;56
u9309;soda;103
u9310;pork;9
u9310;root vegetables;19
u9310;other vegetables;22
u9310;whole milk;24
u9310;cream cheese ;38
u9310;oil;68
u9310;chocolate;127
u9310;napkins;152
u9311;tropical fruit;14
u9311;yogurt;29
u9311;rolls/buns;55
u9311;candy;132
u9311;shopping bags;167
u9312;pip fruit;15
u9312;frozen vegetables;46
u9312;bottled water;102
u9313;brown bread;57
u9313;oil;68
u9313;dishes;153
u9314;waffles;124
u9315;whole milk;24
u9316;whole milk;24
u9317;root vegetables;19
u9318;other vegetables;22
u9318;whipped/sour cream;30
u9318;rolls/buns;55
u9319;pork;9
u9319;beef;10
u9319;tropical fruit;14
u9319;other vegetables;22
u9319;yogurt;29
u9319;frozen vegetables;46
u9320;pet care;96
u9321;bottled water;102
u9322;yogurt;29
u9322;UHT-milk;32
u9322;brandy;109
u9323;UHT-milk;32
u9323;soda;103
u9324;canned beer;108
u9325;bottled water;102
u9325;soda;103
u9325;misc. beverages;104
u9325;bottled beer;107
u9326;citrus fruit;13
u9326;whole milk;24
u9326;pastry;58
u9327;UHT-milk;32
u9327;bottled water;102
u9328;whole milk;24
u9328;domestic eggs;54
u9328;specialty chocolate;129
u9329;chicken;7
u9329;beef;10
u9329;tropical fruit;14
u9329;pip fruit;15
u9329;root vegetables;19
u9329;other vegetables;22
u9329;whole milk;24
u9329;domestic eggs;54
u9329;pastry;58
u9329;canned vegetables;86
u9329;pickled vegetables;88
u9329;coffee;98
u9329;soda;103
u9329;canned beer;108
u9329;cookware;154
u9330;citrus fruit;13
u9330;bottled beer;107
u9330;white wine;115
u9331;pork;9
u9331;whole milk;24
u9331;cake bar;125
u9332;sausage;1
u9332;other vegetables;22
u9332;whole milk;24
u9332;hard cheese;37
u9332;frozen meals;48
u9332;ice cream;51
u9332;brown bread;57
u9332;pastry;58
u9332;salty snack;119
u9332;shopping bags;167
u9333;citrus fruit;13
u9333;tropical fruit;14
u9333;pip fruit;15
u9333;rolls/buns;55
u9333;soda;103
u9333;canned beer;108
u9334;beef;10
u9334;other vegetables;22
u9334;pasta;66
u9334;Instant food products;79
u9335;berries;17
u9335;other vegetables;22
u9335;yogurt;29
u9335;whipped/sour cream;30
u9336;beverages;31
u9337;shopping bags;167
u9338;chicken;7
u9338;whole milk;24
u9338;white bread;56
u9339;napkins;152
u9339;dishes;153
u9340;coffee;98
u9340;dish cleaner;137
u9341;root vegetables;19
u9341;yogurt;29
u9341;whipped/sour cream;30
u9341;UHT-milk;32
u9341;domestic eggs;54
u9341;rolls/buns;55
u9341;pickled vegetables;88
u9341;soda;103
u9341;bottled beer;107
u9342;other vegetables;22
u9342;whole milk;24
u9342;yogurt;29
u9342;rolls/buns;55
u9342;pastry;58
u9342;margarine;69
u9342;artif. sweetener;72
u9342;baking powder;83
u9342;soda;103
u9342;candles;159
u9342;newspapers;162
u9343;canned beer;108
u9344;bottled beer;107
u9344;brandy;109
u9344;specialty chocolate;129
u9344;skin care;146
u9345;bottled beer;107
u9345;brandy;109
u9345;specialty chocolate;129
u9346;hamburger meat;11
u9346;yogurt;29
u9346;margarine;69
u9346;sauces;80
u9346;canned vegetables;86
u9346;soda;103
u9347;frankfurter;0
u9347;pip fruit;15
u9347;other vegetables;22
u9347;whole milk;24
u9347;butter;25
u9347;pastry;58
u9347;soda;103
u9347;long life bakery product;123
u9348;root vegetables;19
u9348;other vegetables;22
u9348;butter;25
u9348;hard cheese;37
u9348;margarine;69
u9348;mustard;74
u9348;pickled vegetables;88
u9349;soda;103
u9350;soap;149
u9350;dishes;153
u9351;yogurt;29
u9351;soda;103
u9352;soda;103
u9353;newspapers;162
u9354;whole milk;24
u9354;pastry;58
u9354;soda;103
u9354;specialty bar;130
u9355;frankfurter;0
u9355;beef;10
u9355;citrus fruit;13
u9355;tropical fruit;14
u9355;onions;20
u9355;other vegetables;22
u9355;whole milk;24
u9355;yogurt;29
u9355;whipped/sour cream;30
u9355;fruit/vegetable juice;105
u9356;frankfurter;0
u9356;yogurt;29
u9356;sliced cheese;36
u9356;mayonnaise;43
u9356;salty snack;119
u9357;canned beer;108
u9358;sparkling wine;118
u9359;sausage;1
u9359;dessert;27
u9359;domestic eggs;54
u9359;rolls/buns;55
u9359;soda;103
u9359;bottled beer;107
u9359;red/blush wine;116
u9359;salty snack;119
u9359;napkins;152
u9360;detergent;134
u9360;flower (seeds);166
u9361;butter;25
u9361;bottled water;102
u9361;liquor;111
u9361;specialty bar;130
u9361;dishes;153
u9361;shopping bags;167
u9362;bottled beer;107
u9362;liquor;111
u9362;chewing gum;126
u9363;ham;3
u9363;whole milk;24
u9363;curd;26
u9363;napkins;152
u9364;hygiene articles;151
u9365;tropical fruit;14
u9365;curd;26
u9365;newspapers;162
u9366;tropical fruit;14
u9366;other vegetables;22
u9366;butter;25
u9366;hard cheese;37
u9366;domestic eggs;54
u9367;meat;4
u9367;other vegetables;22
u9368;chicken;7
u9368;pip fruit;15
u9368;spices;76
u9368;white wine;115
u9369;pet care;96
u9370;beverages;31
u9370;chocolate;127
u9371;sausage;1
u9371;other vegetables;22
u9371;whole milk;24
u9371;rolls/buns;55
u9371;soups;77
u9371;cake bar;125
u9371;shopping bags;167
u9372;yogurt;29
u9373;whole milk;24
u9373;newspapers;162
u9374;oil;68
u9375;sausage;1
u9375;ham;3
u9375;pork;9
u9375;hamburger meat;11
u9375;citrus fruit;13
u9375;whole milk;24
u9375;butter;25
u9375;yogurt;29
u9375;whipped/sour cream;30
u9375;sliced cheese;36
u9375;hard cheese;37
u9375;cream cheese ;38
u9375;frozen meals;48
u9375;brown bread;57
u9376;coffee;98
u9376;bottled beer;107
u9377;liver loaf;2
u9377;whole milk;24
u9377;curd;26
u9377;frozen meals;48
u9378;sausage;1
u9378;frozen fish;49
u9378;semi-finished bread;60
u9378;salty snack;119
u9378;popcorn;120
u9378;napkins;152
u9379;frankfurter;0
u9379;sausage;1
u9379;whole milk;24
u9379;rolls/buns;55
u9379;oil;68
u9379;cocoa drinks;101
u9379;kitchen towels;157
u9380;whipped/sour cream;30
u9381;frozen vegetables;46
u9382;whipped/sour cream;30
u9383;frankfurter;0
u9383;light bulbs;160
u9384;whole milk;24
u9384;butter;25
u9384;domestic eggs;54
u9384;bottled water;102
u9384;salty snack;119
u9385;yogurt;29
u9385;frozen vegetables;46
u9386;napkins;152
u9387;root vegetables;19
u9387;herbs;21
u9387;dessert;27
u9387;yogurt;29
u9387;margarine;69
u9387;soda;103
u9388;bottled water;102
u9389;other vegetables;22
u9389;UHT-milk;32
u9390;bottled water;102
u9391;pip fruit;15
u9391;root vegetables;19
u9391;packaged fruit/vegetables;23
u9391;whole milk;24
u9391;domestic eggs;54
u9391;flour;63
u9391;salt;64
u9392;napkins;152
u9393;tropical fruit;14
u9393;root vegetables;19
u9393;rolls/buns;55
u9394;yogurt;29
u9394;ice cream;51
u9394;soda;103
u9394;long life bakery product;123
u9394;specialty chocolate;129
u9394;napkins;152
u9395;sausage;1
u9395;dessert;27
u9395;UHT-milk;32
u9395;soda;103
u9395;white wine;115
u9396;yogurt;29
u9396;UHT-milk;32
u9396;frozen vegetables;46
u9396;pastry;58
u9396;potato products;62
u9396;soda;103
u9396;shopping bags;167
u9397;cream cheese ;38
u9398;pip fruit;15
u9399;pip fruit;15
u9399;whole milk;24
u9399;condensed milk;33
u9399;canned fish;93
u9399;misc. beverages;104
u9399;fruit/vegetable juice;105
u9399;candy;132
u9400;hamburger meat;11
u9400;brown bread;57
u9400;semi-finished bread;60
u9401;sugar;71
u9402;sausage;1
u9402;other vegetables;22
u9402;cream cheese ;38
u9402;soda;103
u9402;canned beer;108
u9402;white wine;115
u9402;specialty chocolate;129
u9403;sausage;1
u9403;ham;3
u9403;tropical fruit;14
u9403;pip fruit;15
u9403;other vegetables;22
u9403;whole milk;24
u9403;curd;26
u9403;dessert;27
u9403;condensed milk;33
u9403;white bread;56
u9403;fruit/vegetable juice;105
u9404;sausage;1
u9404;bottled water;102
u9404;canned beer;108
u9404;hygiene articles;151
u9404;shopping bags;167
u9405;coffee;98
u9406;pip fruit;15
u9406;butter;25
u9406;beverages;31
u9406;sliced cheese;36
u9406;ice cream;51
u9406;rolls/buns;55
u9406;bottled water;102
u9407;whole milk;24
u9407;soda;103
u9408;onions;20
u9408;whole milk;24
u9408;coffee;98
u9409;ham;3
u9409;whole milk;24
u9409;semi-finished bread;60
u9410;soda;103
u9411;root vegetables;19
u9412;ham;3
u9412;other vegetables;22
u9412;whole milk;24
u9412;dessert;27
u9412;yogurt;29
u9412;pasta;66
u9412;oil;68
u9412;canned fish;93
u9412;coffee;98
u9412;soda;103
u9412;shopping bags;167
u9413;sausage;1
u9413;ham;3
u9413;other vegetables;22
u9414;semi-finished bread;60
u9415;other vegetables;22
u9415;whole milk;24
u9415;soda;103
u9415;specialty bar;130
u9416;cream cheese ;38
u9416;white bread;56
u9416;Instant food products;79
u9416;fruit/vegetable juice;105
u9417;dessert;27
u9417;yogurt;29
u9417;frozen vegetables;46
u9417;soda;103
u9417;misc. beverages;104
u9417;white wine;115
u9417;prosecco;117
u9417;long life bakery product;123
u9417;waffles;124
u9417;cleaner;139
u9417;toilet cleaner;140
u9417;dental care;143
u9417;napkins;152
u9417;newspapers;162
u9418;whole milk;24
u9419;frankfurter;0
u9419;whipped/sour cream;30
u9419;condensed milk;33
u9419;frozen vegetables;46
u9419;salty snack;119
u9419;candy;132
u9420;liquor (appetizer);114
u9421;curd;26
u9421;specialty chocolate;129
u9422;curd;26
u9422;yogurt;29
u9423;other vegetables;22
u9423;butter milk;28
u9423;yogurt;29
u9423;fruit/vegetable juice;105
u9424;pork;9
u9424;onions;20
u9424;other vegetables;22
u9424;salty snack;119
u9424;flower (seeds);166
u9425;frozen meals;48
u9426;soda;103
u9426;fruit/vegetable juice;105
u9426;chewing gum;126
u9427;sausage;1
u9427;whole milk;24
u9427;hard cheese;37
u9427;misc. beverages;104
u9428;other vegetables;22
u9428;soda;103
u9428;specialty bar;130
u9429;pip fruit;15
u9429;root vegetables;19
u9429;other vegetables;22
u9429;whole milk;24
u9429;yogurt;29
u9429;rolls/buns;55
u9430;tropical fruit;14
u9430;whole milk;24
u9430;butter;25
u9430;cream cheese ;38
u9430;domestic eggs;54
u9430;fruit/vegetable juice;105
u9430;chocolate marshmallow;131
u9431;canned beer;108
u9432;root vegetables;19
u9432;herbs;21
u9432;whole milk;24
u9433;sausage;1
u9433;white wine;115
u9433;long life bakery product;123
u9434;bottled water;102
u9434;soda;103
u9434;fruit/vegetable juice;105
u9435;citrus fruit;13
u9435;tropical fruit;14
u9435;pip fruit;15
u9435;berries;17
u9435;other vegetables;22
u9435;whipped/sour cream;30
u9435;soft cheese;35
u9435;brown bread;57
u9435;zwieback;61
u9435;soups;77
u9435;specialty vegetables;89
u9435;coffee;98
u9435;newspapers;162
u9435;shopping bags;167
u9436;whole milk;24
u9437;pastry;58
u9437;margarine;69
u9437;specialty bar;130
u9437;candy;132
u9438;pip fruit;15
u9438;whole milk;24
u9438;yogurt;29
u9438;whipped/sour cream;30
u9438;cream cheese ;38
u9438;margarine;69
u9439;pork;9
u9440;citrus fruit;13
u9440;root vegetables;19
u9440;whole milk;24
u9440;pastry;58
u9440;cat food;95
u9440;soda;103
u9440;cake bar;125
u9440;hygiene articles;151
u9441;curd;26
u9441;soda;103
u9442;UHT-milk;32
u9442;soda;103
u9442;canned beer;108
u9443;rolls/buns;55
u9443;bottled water;102
u9443;liquor;111
u9444;whole milk;24
u9444;brown bread;57
u9445;root vegetables;19
u9445;butter milk;28
u9445;specialty cheese;42
u9445;specialty bar;130
u9446;white bread;56
u9446;pastry;58
u9446;roll products ;59
u9446;soda;103
u9446;fruit/vegetable juice;105
u9446;long life bakery product;123
u9446;waffles;124
u9446;shopping bags;167
u9447;nuts/prunes;18
u9447;whole milk;24
u9447;hard cheese;37
u9447;processed cheese;39
u9447;newspapers;162
u9448;whole milk;24
u9448;cream cheese ;38
u9448;newspapers;162
u9449;soda;103
u9449;liquor;111
u9449;shopping bags;167
u9450;hygiene articles;151
u9450;shopping bags;167
u9451;other vegetables;22
u9451;specialty cheese;42
u9451;bottled water;102
u9451;chocolate;127
u9452;citrus fruit;13
u9452;grapes;16
u9452;whole milk;24
u9452;dessert;27
u9452;yogurt;29
u9452;brown bread;57
u9452;pastry;58
u9452;soda;103
u9452;newspapers;162
u9452;shopping bags;167
u9453;sausage;1
u9453;root vegetables;19
u9453;other vegetables;22
u9453;butter;25
u9453;domestic eggs;54
u9453;rolls/buns;55
u9454;bottled beer;107
u9455;pork;9
u9455;other vegetables;22
u9455;curd;26
u9456;other vegetables;22
u9456;frozen meals;48
u9456;specialty chocolate;129
u9457;berries;17
u9457;root vegetables;19
u9457;hard cheese;37
u9457;spread cheese;40
u9457;bottled water;102
u9457;soda;103
u9457;bottled beer;107
u9457;napkins;152
u9458;citrus fruit;13
u9458;grapes;16
u9458;whole milk;24
u9458;pastry;58
u9458;canned fruit;87
u9458;canned fish;93
u9458;chocolate;127
u9458;specialty bar;130
u9458;hygiene articles;151
u9458;napkins;152
u9458;shopping bags;167
u9459;sausage;1
u9459;citrus fruit;13
u9459;tropical fruit;14
u9459;other vegetables;22
u9459;tidbits;45
u9459;shopping bags;167
u9460;citrus fruit;13
u9460;other vegetables;22
u9460;cream cheese ;38
u9460;salty snack;119
u9460;waffles;124
u9460;chocolate;127
u9460;specialty bar;130
u9460;napkins;152
u9461;root vegetables;19
u9461;other vegetables;22
u9461;frozen vegetables;46
u9461;canned vegetables;86
u9461;coffee;98
u9462;bottled beer;107
u9463;coffee;98
u9464;citrus fruit;13
u9464;other vegetables;22
u9464;whole milk;24
u9464;butter;25
u9464;dental care;143
u9465;tropical fruit;14
u9465;misc. beverages;104
u9466;frankfurter;0
u9466;mayonnaise;43
u9466;semi-finished bread;60
u9466;canned beer;108
u9466;sparkling wine;118
u9466;chewing gum;126
u9466;shopping bags;167
u9467;white wine;115
u9468;other vegetables;22
u9468;whole milk;24
u9468;brown bread;57
u9468;napkins;152
u9469;sparkling wine;118
u9470;frankfurter;0
u9470;sausage;1
u9470;pip fruit;15
u9470;hard cheese;37
u9470;bottled water;102
u9470;seasonal products;133
u9471;whipped/sour cream;30
u9471;canned fish;93
u9472;salty snack;119
u9473;whole milk;24
u9473;pastry;58
u9473;oil;68
u9473;popcorn;120
u9473;snack products;122
u9473;detergent;134
u9473;shopping bags;167
u9474;sausage;1
u9474;other vegetables;22
u9474;brown bread;57
u9474;salt;64
u9474;canned fish;93
u9474;shopping bags;167
u9475;dessert;27
u9475;yogurt;29
u9475;soft cheese;35
u9475;soda;103
u9476;citrus fruit;13
u9476;tropical fruit;14
u9476;pip fruit;15
u9476;root vegetables;19
u9476;other vegetables;22
u9476;chocolate;127
u9476;candy;132
u9476;shopping bags;167
u9477;pip fruit;15
u9477;beverages;31
u9477;bottled water;102
u9477;soda;103
u9477;fruit/vegetable juice;105
u9477;cling film/bags;156
u9477;shopping bags;167
u9478;yogurt;29
u9478;artif. sweetener;72
u9478;fruit/vegetable juice;105
u9478;shopping bags;167
u9479;butter;25
u9479;soda;103
u9479;fruit/vegetable juice;105
u9479;bottled beer;107
u9480;tropical fruit;14
u9480;curd;26
u9480;bottled water;102
u9480;napkins;152
u9481;root vegetables;19
u9481;onions;20
u9481;other vegetables;22
u9481;whole milk;24
u9481;frozen vegetables;46
u9481;frozen meals;48
u9481;jam;90
u9481;instant coffee;99
u9481;bottled water;102
u9481;misc. beverages;104
u9481;skin care;146
u9481;hygiene articles;151
u9481;napkins;152
u9482;meat;4
u9482;whole milk;24
u9482;rolls/buns;55
u9483;salty snack;119
u9484;beef;10
u9485;fish;12
u9485;whole milk;24
u9486;root vegetables;19
u9486;whole milk;24
u9486;white bread;56
u9486;soda;103
u9486;waffles;124
u9486;specialty bar;130
u9486;hygiene articles;151
u9487;whole milk;24
u9488;coffee;98
u9488;bottled water;102
u9488;chocolate marshmallow;131
u9489;pastry;58
u9489;semi-finished bread;60
u9489;sugar;71
u9490;waffles;124
u9491;sausage;1
u9491;citrus fruit;13
u9491;nuts/prunes;18
u9491;white bread;56
u9491;pastry;58
u9492;sausage;1
u9492;whole milk;24
u9493;soda;103
u9494;sausage;1
u9494;citrus fruit;13
u9495;pip fruit;15
u9495;canned beer;108
u9495;waffles;124
u9496;citrus fruit;13
u9496;pastry;58
u9497;brown bread;57
u9498;soda;103
u9498;bottled beer;107
u9499;rolls/buns;55
u9499;margarine;69
u9500;citrus fruit;13
u9500;tropical fruit;14
u9500;pip fruit;15
u9500;onions;20
u9500;other vegetables;22
u9500;beverages;31
u9500;processed cheese;39
u9501;butter;25
u9501;salt;64
u9501;margarine;69
u9501;sugar;71
u9502;whole milk;24
u9502;cream cheese ;38
u9503;fruit/vegetable juice;105
u9503;bottled beer;107
u9504;flower (seeds);166
u9505;chocolate;127
u9506;frozen fruits;47
u9507;beef;10
u9508;root vegetables;19
u9508;ice cream;51
u9509;whole milk;24
u9509;rolls/buns;55
u9510;sausage;1
u9510;chicken;7
u9510;onions;20
u9510;other vegetables;22
u9510;packaged fruit/vegetables;23
u9510;butter;25
u9510;yogurt;29
u9510;beverages;31
u9510;hard cheese;37
u9510;frozen vegetables;46
u9510;domestic eggs;54
u9510;white bread;56
u9510;bottled water;102
u9510;soda;103
u9510;fruit/vegetable juice;105
u9510;bottled beer;107
u9510;canned beer;108
u9510;sparkling wine;118
u9510;waffles;124
u9510;chocolate;127
u9510;candy;132
u9510;cleaner;139
u9510;dental care;143
u9511;whole milk;24
u9511;tidbits;45
u9511;rolls/buns;55
u9511;bottled beer;107
u9511;napkins;152
u9512;butter;25
u9512;butter milk;28
u9512;domestic eggs;54
u9513;citrus fruit;13
u9513;other vegetables;22
u9513;brown bread;57
u9514;meat;4
u9514;citrus fruit;13
u9514;tropical fruit;14
u9514;berries;17
u9514;curd;26
u9514;whipped/sour cream;30
u9514;white bread;56
u9514;bottled water;102
u9514;long life bakery product;123
u9514;chocolate marshmallow;131
u9514;candy;132
u9514;dish cleaner;137
u9515;sausage;1
u9515;hamburger meat;11
u9515;canned beer;108
u9515;dishes;153
u9516;UHT-milk;32
u9516;frozen meals;48
u9516;brown bread;57
u9516;fruit/vegetable juice;105
u9516;shopping bags;167
u9517;tropical fruit;14
u9517;frozen vegetables;46
u9517;rolls/buns;55
u9517;semi-finished bread;60
u9517;bottled beer;107
u9517;waffles;124
u9518;bottled water;102
u9519;salty snack;119
u9520;frankfurter;0
u9520;ham;3
u9520;tropical fruit;14
u9520;pip fruit;15
u9520;other vegetables;22
u9520;frozen vegetables;46
u9520;domestic eggs;54
u9520;zwieback;61
u9520;margarine;69
u9520;soda;103
u9521;tropical fruit;14
u9521;berries;17
u9521;yogurt;29
u9521;brown bread;57
u9521;hygiene articles;151
u9522;tropical fruit;14
u9522;pip fruit;15
u9522;other vegetables;22
u9522;misc. beverages;104
u9523;sausage;1
u9523;whole milk;24
u9523;dessert;27
u9523;pastry;58
u9523;soda;103
u9524;frankfurter;0
u9524;pork;9
u9524;pip fruit;15
u9524;other vegetables;22
u9524;hard cheese;37
u9524;frozen meals;48
u9524;frozen dessert;52
u9524;pastry;58
u9524;semi-finished bread;60
u9524;sugar;71
u9524;soda;103
u9524;salty snack;119
u9524;specialty chocolate;129
u9524;specialty bar;130
u9524;candy;132
u9524;seasonal products;133
u9525;sausage;1
u9525;tropical fruit;14
u9525;yogurt;29
u9525;canned beer;108
u9525;long life bakery product;123
u9526;rolls/buns;55
u9526;bottled beer;107
u9527;hamburger meat;11
